200550,0
200517,0
101130,0
101136,0
290157,0
290192,0
290197,0
290109,0
290103,0
290167,0
290159,0
217537,0
260579,0
290102,0
211110,0
102105,0
202508,0
202530,0
202526,0
202503,0
202523,0
202519,0
202507,0
202504,0
202511,0
202509,0
202520,0
202521,0
202515,0
202522,0
202531,0
202517,0
203368,0
203339,0
203340,0
203321,0
203307,0
203309,0
203311,0
203344,0
203346,0
203347,0
203350,0
203353,0
203337,0
103577,0
204020,0
204021,0
204023,0
204015,0
204026,0
204029,0
204028,0
204025,0
204121,0
204124,0
204118,0
204104,0
204112,0
204240,0
204203,0
204204,0
204209,0
204215,0
204212,0
204229,0
204503,0
205954,0
COMBO-OBI-277,0
205955,0
206039,0
206047,0
206031,0
206037,0
205910,0
206060,0
206063,0
205925,0
205918,0
205919,0
205920,0
205913,0
205937,0
205908,0
205903,0
205905,0
205907,0
205945,0
205947,0
206012,0
298011,0
206218,0
206213,0
206212,0
206216,0
206219,0
206217,0
206220,0
206388,0
206390,0
206262,0
206260,0
206261,0
206241,0
206242,0
206243,0
206239,0
206240,0
206244,0
206245,0
206246,0
206247,0
206248,0
206254,0
206367,0
206370,0
206369,0
206362,0
206363,0
206364,0
206365,0
206366,0
206352,0
206353,0
206354,0
206355,0
206380,0
206345,0
206358,0
206359,0
206360,0
206374,0
206375,0
206376,0
206350,0
206249,0
206251,0
206252,0
206250,0
206310,0
206311,0
206318,0
206312,0
206313,0
206320,0
206321,0
206322,0
206292,0
206294,0
206295,0
206317,0
206319,0
206324,0
206275,0
206271,0
206266,0
206233,0
206226,0
206222,0
206227,0
206302,0
206301,0
206299,0
206279,0
206281,0
206403,0
207131,0
207130,0
207161,0
207164,0
207167,0
207160,0
207166,0
207163,0
207133,0
207132,0
207134,0
207135,0
207157,0
207136,0
207110-BLANCO,0
207110,0
207113,0
207145,0
207140,0
207141,0
207144,0
207150,0
207147,0
207149,0
207126,0
207128,0
207127,0
207168,0
207123,0
266105,0
207305,0
208531,0
109179,0
109178,0
209505,0
210107,0
210151,0
210150,0
210408,0
211117,0
211118,0
211119,0
211150,0
211147,0
211148,0
211144,0
211145,0
211146,0
211692,0
211438,0
211287,0
211281,0
211285,0
211283,0
211412,0
211367,0
211355,0
211422,0
211687,0
112191,0
112136,0
212284,0
212266,0
212268,0
212267,0
212272,0
212117,0
212120,0
212106,0
212114,0
212143,0
212131,0
212144,0
212146,0
212124,0
212139,0
212125,0
212140,0
212127,0
212142,0
212129,0
212107,0
212108,0
212110,0
212249,0
212255,0
212250,0
212256,0
212291,0
212237,0
212238,0
212239,0
212290,0
212240,0
212242,0
212289,0
212232,0
212293,0
212292,0
212287,0
212260,0
212234,0
212233,0
212294,0
290154,0
212230,0
212244,0
212236,0
212248,0
212224,0
212246,0
212214,0
212254,0
212252,0
212228,0
212218,0
212226,0
212220,0
212221,0
212205,0
212204,0
212210,0
212322,0
212306,0
212307,0
212309,0
212325,0
212312,0
212514,0
212508,0
212505,0
COMBO-OBI-258,0
COMBO-OBI-256,0
COMBO-OBI-262,0
COMBO-OBI-251,0
213648,0
213649,0
213639,0
213642,0
213657,0
213644,0
213615,0
213651,0
213614,0
213622,0
213613,0
213675,0
213628,0
213629,0
213634,0
213618,0
213650,0
213620,0
213658,0
213619,0
213709,0
213636,0
213652,0
213637,0
213647,0
213626,0
213626-MET,0
213624,0
213653,0
213625,0
213654,0
213623,0
213684,0
213685,0
213686,0
213683,0
213691,0
213660,0
213661,0
213659,0
213591,0
213586,0
213587,0
213589,0
213697,0
213527,0
213528,0
213529,0
213522,0
213506,0
213514,0
213526,0
213505,0
213602,0
213594,0
213599,0
213596,0
213595,0
213601,0
213503,0
213504,0
213508,0
213515,0
213608,0
213604,0
213606,0
213605,0
213698,0
213695,0
213512,0
213513,0
213524,0
213509,0
213510,0
213511,0
213523,0
213507,0
213502,0
213525,0
213530,0
213583,0
213582,0
213710,0
213694,0
213541,0
213551,0
213538,0
213553,0
213544,0
213547,0
213548,0
213540-MET,0
213540-m,0
213542,0
213540,0
213545,0
213550,0
213549,0
213534,0
213535,0
213533,0
213537,0
213713,0
213714,0
213719,0
213706-MET,0
213640-METRO,0
213640,0
213641-met,0
213641,0
213780,0
213781,0
213633,0
213610,0
213631,0
213617,0
213616,0
213638,0
213656,0
213627,0
213665,0
213588,0
213598,0
213558,0
213590,0
213559,0
213557,0
213561-MET,0
213566,0
213567,0
213603,0
213561,0
213562,0
213580,0
213597,0
213574,0
213573,0
213575,0
213571,0
213609,0
213569,0
213646,0
213611,0
213576,0
213621,0
213578,0
213667,0
213672,0
213662,0
213771,0
213770,0
213767,0
213773,0
213769,0
213774,0
213768,0
213533-MET,0
213715,0
213703,0
213704-MET,0
213704,0
213705,0
213706,0
214528,0
213666,0
213705-MET,0
213531,0
213546,0
214251,0
214252,0
214253,0
214254,0
214243,0
214272,0
214274,0
214236,0
214237,0
214238,0
214239,0
214247,0
214248,0
214168,0
214210,0
214212,0
214215,0
214218,0
214221,0
214130,0
214119,0
214120,0
214122,0
214118,0
214117,0
214140,0
214142,0
214143,0
214144,0
214153,0
214125,0
214126,0
214127,0
214114,0
214112,0
214109,0
270526,0
270527,0
270512,0
270514,0
270518,0
270519,0
270520,0
270521,0
270522,0
270523,0
214525,0
214535,0
214536,0
214537,0
214538,0
214539,0
214540,0
214551,0
214580-DESCONT,0
214544,0
214552,0
214545,0
214547,0
214549,0
214548,0
214550,0
214527,0
214569,0
214554,0
214568,0
214558,0
214559,0
214555,0
214562,0
214564,0
214557,0
214566,0
214556,0
214588,0
214589,0
214590,0
214591,0
214582,0
214583,0
215112,0
215127,0
215114,0
215123,0
215143,0
215146,0
215130,0
215136,0
215139,0
215140,0
215141,0
215142,0
215131,0
341-08-4-ASI,0
211309,0
215113,0
216306,0
216307,0
216308,0
216304,0
216310,0
216305,0
216574,0
216571,0
216566,0
116592,0
116583,0
116651,0
116660,0
216559,0
216930,0
216939,0
216940,0
216941,0
216942,0
216944,0
216937,0
116927,0
116906,0
117009,0
117011,0
217146,0
217141,0
217138,0
217109,0
217123,0
217117-COMB,0
217117,0
217113,0
217115-COMB,0
217115,0
217111,0
217119,0
217118,0
217114,0
217120,0
217128,0
217130,0
217132,0
118555,0
219276,0
219278,0
219236,0
220104,0
220103,0
220106,0
222127,0
222120,0
223106,0
223107,0
123262,0
123275,0
123220,0
123206,0
123272,0
224325,0
224339,0
224341,0
224323,0
224324,0
224331,0
224328,0
224329,0
224536,0
224541,0
224534,0
224540,0
224505,0
224509,0
224537,0
270536,0
COMBO-EXCLUS-01,0
225524,0
225527,0
225530,0
227703,0
227903,0
228304,0
230109,0
230112,0
230113,0
230115,0
230118,0
230121,0
230124,0
230127,0
230105,0
230103,0
230136,0
230139,0
230142,0
230145,0
230148,0
230303,0
231124,0
233503,0
234202,0
234332,0
236186,0
236148,0
236207,0
237103,0
236214,0
236386,0
236210,0
236372,0
236383,0
236227,0
236226,0
236384,0
236385,0
236423,0
236420,0
237403,0
239106,0
239138,0
239139,0
239135,0
239137,0
239134,0
239136,0
239149,0
239206,0
239208,0
241504,0
242107,0
242160,0
242162,0
242172,0
244503,0
244506,0
244815,0
244805,0
244807,0
244801,0
244804,0
244808,0
244806,0
244803,0
244812,0
245103,0
245158,0
245156,0
245164,0
245155,0
245157,0
245150,0
245161,0
245151,0
245511,0
245510,0
145503,0
245712,0
246512,0
246560,0
246597,0
246530,0
246533,0
246536,0
246542,0
246545,0
246548,0
246551,0
246557,0
246522,0
246590,0
245163,0
245162,0
247107,0
247109,0
247106COMB,0
247106,0
247894,0
248543,0
248548,0
248549,0
248542,0
248551,0
248554,0
248558,0
248518,0
248531,0
248539,0
248538,0
248537,0
248532,0
248506,0
248503,0
248535,0
248533,0
248566,0
248571,0
248544,0
248527,0
248528,0
248529,0
248525,0
248530,0
248509,0
248510,0
248511,0
248513,0
248508,0
249604,0
249648,0
249609,0
249610,0
249602,0
249603,0
249611,0
249613,0
249606,0
249608,0
249607,0
249615,0
249617,0
249616,0
249619,0
249814,0
249807,0
249803,0
249810,0
249805,0
249804,0
249808,0
249806,0
249812,0
249828,0
249825,0
249824,0
249830,0
249827,0
249829,0
249837,0
249837-2,0
249802,0
249836,0
249904,0
250103,0
245165,0
250323,0
250317,0
250313,0
250308,0
250310,0
250321,0
250315,0
250314,0
250319,0
250329,0
250331,0
211107,0
251503,0
251506,0
251509,0
251512,0
253559,0
253560,0
253573,0
253532,0
253557,0
253554,0
253564,0
253576,0
253551,0
253571,0
253561,0
253562,0
253531,0
253530,0
253577,0
253575,0
253851,0
214575,0
255535,0
255532,0
255549,0
255512,0
255599,0
255598,0
255596,0
255597,0
255544,0
255542,0
255543,0
255514,0
255524,0
255526,0
255647,0
255646,0
255648,0
255536,0
255537,0
255538,0
255539,0
255540,0
255557,0
255553,0
255554,0
255515,0
COMBO-OBI-261,0
COMBO-OBI-260,0
255529,0
255530,0
255547,0
255604,0
255615,0
255605,0
255602,0
255627,0
255603,0
255609,0
255608,0
255610,0
255607,0
255611,0
255612,0
255613,0
255618,0
255633,0
255590,0
255594,0
255595,0
255510,0
255511,0
255507,0
255503,0
255516,0
255517,0
255522,0
255559,0
255565,0
255591,0
255562,0
255561,0
255563,0
255560,0
255571,0
255572,0
255574,0
255573,0
255566,0
255584,0
255583,0
255576,0
255570,0
255582,0
255581,0
255569,0
255577,0
255567,0
255578,0
255587,0
255579,0
255580,0
255568,0
255588,0
255593,0
255592,0
255589,0
255585,0
255586,0
255548,0
255518,0
255519,0
211268,0
284112,0
272217,0
211690,0
290158,0
207106,0
290198,0
290199,0
259516,0
259515,0
258233,0
158212,0
258160,0
258385,0
258391,0
258179,0
258169,0
258172,0
258175,0
258181,0
258187,0
258531,0
258530,0
158505,0
258707,0
258722,0
258732,0
259509,0
259935,0
259943,0
259936,0
259937,0
259941,0
259942,0
259938,0
259939,0
259940,0
259931,0
259934,0
259947,0
259946,0
259933,0
259575,0
260005,0
260006,0
260007,0
259906,0
260061,0
260208,0
260205,0
260207,0
260203,0
260209,0
260544,0
260535,0
260545,0
260539,0
260528,0
260645,0
260574,0
260531,0
260532,0
260577,0
260633,0
260550,0
260511,0
260540,0
260582,0
260584,0
260583,0
260538,0
260542,0
260562,0
260650,0
260552,0
260626,0
260568,0
260680,0
260585,0
260549,0
260685,0
260649,0
260592,0
260622,0
260593,0
260595,0
260615,0
260598,0
260594,0
260599,0
260687,0
260581,0
260618,0
260551,0
260515,0
260541,0
260671,0
260661,0
260660,0
260670,0
260669,0
260658,0
260679,0
260591,0
260666,0
260668,0
260667,0
260674,0
260676,0
260677,0
260675,0
260548,0
260640,0
260547,0
260543,0
260657,0
260527,0
260564,0
260555,0
260559,0
260566,0
260648,0
260503,0
260506,0
260502,0
260505,0
260507,0
260553,0
260534,0
260580,0
260504,0
260508,0
260601,0
260655,0
260654,0
260638,0
260637,0
260529,0
260513,0
260683,0
260509,0
260644,0
260606,0
260525,0
260536,0
260522,0
260537,0
260578,0
260546,0
260524,0
260558,0
260560,0
260516,0
260624,0
260608,0
260605,0
260604,0
260603,0
260517,0
260530,0
260586,0
261506,0
262103,0
262140,0
262128,0
262129,0
262118,0
262113,0
262123,0
262116,0
262117,0
262167,0
262125,0
262137,0
262703,0
262706,0
262720,0
263115,0
263116,0
263303,0
263522,0
263507,0
263807,0
263905,0
245149,0
264105,0
264304,0
264327,0
264311,0
264316,0
264308,0
264307,0
264305,0
264309,0
264319,0
264317,0
264325,0
264318,0
264507,0
264516,0
265407,0
265406,0
165405,0
265506,0
265509,0
265512,0
265503,0
265539,0
265518,0
265521,0
265524,0
265514,0
266159,0
266158,0
266143,0
266120,0
266122,0
266115,0
266124,0
266126,0
266118,0
266129,0
266131,0
266117,0
266165,0
266132,0
266147,0
266160,0
266308,0
266964,0
266966,0
266965,0
266959,0
266955,0
266962,0
266957,0
266961,0
266935,0
266936,0
266941,0
266930,0
266931,0
266933,0
266934,0
266926,0
266908,0
266920,0
266914,0
266910,0
266912,0
266924,0
266918,0
266916,0
266922,0
266925,0
266921,0
266943,0
266949,0
266946,0
266944,0
266945,0
266951,0
266948,0
266947,0
266950,0
267303,0
267304,0
276131,0
268404,0
268403,0
268405,0
268410,0
290155,0
169145,0
169148,0
169113,0
270503,0
270534,0
298009,0
271107,0
241508,0
271114,0
271112,0
171213,0
271303,0
271304,0
271305,0
271306,0
271307,0
271308,0
271309,0
271861,0
271863,0
271852,0
271862,0
271854,0
271871,0
271858,0
271867,0
271870,0
271864,0
271859,0
271855,0
271704,0
274714,0
274713,0
271705,0
271615,0
271606,0
271611,0
271613,0
271608,0
271610,0
271706,0
271614,0
171663,0
171657,0
272241,0
272236,0
272232,0
272233,0
272234,0
272235,0
272227,0
272229,0
272228,0
272208,0
272209,0
272207,0
272206,0
272223,0
272252,0
272225,0
272224,0
272226,0
272247,0
272219,0
272238,0
272248,0
272249,0
272218,0
290160,0
273307,0
273309,0
274166,0
274170,0
274177,0
274115,0
274160,0
274162,0
274161,0
274163,0
274174,0
274404,0
274418,0
274407,0
274423,0
274424,0
274430,0
274414,0
274403,0
274411,0
274406,0
274422,0
274420,0
274409,0
274421,0
274410,0
274415,0
274416,0
274425,0
274426,0
274705,0
274703,0
274707,0
274702,0
175316,0
205952,0
276153,0
276152,0
276154,0
276147,0
276115,0
276117,0
276119,0
276112,0
276113,0
276122,0
276124,0
276125,0
276127,0
276129,0
276121,0
276138,0
276137,0
276136,0
276134,0
276135,0
276571,0
276519,0
276584,0
276587,0
206340,0
176803,0
176805,0
176807,0
276812,0
278124,0
278127,0
278108,0
278109,0
278112,0
278115,0
278118,0
278121,0
278142,0
278145,0
278130,0
278133,0
278135,0
278136,0
278139,0
278140,0
255525,0
281109,0
281509,0
281504,0
281507,0
281703,0
281817,0
281809,0
281806,0
293235,0
293236,0
293241,0
293234,0
298010,0
182114,0
182115,0
182105,0
182107,0
282320,0
284558,0
284559,0
284574,0
284572,0
284570,0
284562,0
284564,0
284524,0
284528,0
284533,0
284503,0
284506,0
284512,0
284518,0
185340,0
286109,0
286106,0
286107,0
186150,0
286409,0
186558,0
186557,0
186556,0
286520,0
286519,0
188108,0
288125,0
288124,0
211106,0
245106,0
245105,0
273117,0
290105,0
290170,0
288807,0
288803,0
288806,0
288808,0
288801,0
288802,0
288805,0
289104,0
289105,0
289106,0
289103,0
290143,0
290147,0
290145,0
290142,0
290153,0
290150,0
290151,0
290172,0
290164,0
290185,0
290166,0
290163,0
290107,0
290108,0
290125,0
290106,0
290104,0
190193,0
291150,0
291151,0
291152,0
291158,0
291154,0
291155,0
191172,0
191121,0
191118,0
191114,0
191112,0
191102,0
191103,0
191108,0
191109,0
191135,0
191131,0
191132,0
191130,0
191134,0
191133,0
191127,0
291507,0
191903,0
191904,0
292180,0
292184,0
292182,0
292183,0
292020,0
292006,0
292003,0
292197,0
292196,0
292195,0
292192,0
292191,0
292141,0
292147,0
292148,0
292145,0
292151,0
292154,0
292119,0
292123,0
292120,0
292109,0
292110,0
292116,0
292114,0
292115,0
292106,0
292113,0
292111,0
292112,0
292118,0
292171,0
292165,0
292166,0
292169,0
292168,0
292163,0
292159,0
292167,0
292170,0
292176,0
292133,0
292136,0
292132,0
292135,0
292127,0
292125,0
292128,0
292314,0
292312,0
292308,0
292617,0
292523,0
292525,0
292519,0
292540,0
292541,0
292538,0
292537,0
292621,0
292507,0
292501,0
292502,0
292503,0
292514,0
292528,0
292582,0
292589,0
292534,0
292581,0
292583,0
292596,0
292593,0
292601,0
292577,0
292573,0
292511,0
292512,0
292510,0
292620,0
293231,0
293232,0
293233,0
293239,0
193504,0
193525,0
294113,0
294110,0
294115,0
294114,0
294116,0
294112,0
294120,0
294303,0
294305,0
 294316-USA,0
297103,0
298008,0
298005,0
298006,0
